veri,satir,etiket,kat,olcum,sifreleme_s,fovea_ciphertext,fovea_slot,fovea_yukleme_bayt,piroi_ciphertext,piroi_yukleme_MB,piroi_roi_piksel,fovea_sunucu_s,fovea_indirme_bayt
akciğer grafisi (COVID-QU-Ex),9998,0,2,yan_kanal,0.010690000024624169,1,8192,855741,2,1.711476,15320,1.3311540000140667,1378999.0
akciğer grafisi (COVID-QU-Ex),10052,0,2,yan_kanal,0.01032840006519109,1,8192,854959,2,1.711476,16031,1.3321640000212938,1379359.0
akciğer grafisi (COVID-QU-Ex),10172,0,3,yan_kanal,0.010080300038680434,1,8192,855626,3,2.567214,19576,1.328491699998267,1379768.0
akciğer grafisi (COVID-QU-Ex),10227,0,4,yan_kanal,0.010829900042153895,1,8192,856130,2,1.711476,12586,1.333460499998182,1379920.0
akciğer grafisi (COVID-QU-Ex),10281,0,1,yan_kanal,0.01010009995661676,1,8192,855999,2,1.711476,15510,1.3279151000315323,1380364.0
akciğer grafisi (COVID-QU-Ex),10316,0,0,yan_kanal,0.012021399918012321,1,8192,856247,2,1.711476,10380,1.3417672000359744,1380585.0
akciğer grafisi (COVID-QU-Ex),10320,0,3,yan_kanal,0.010085900081321597,1,8192,855970,2,1.711476,16250,1.3320127000333741,1380733.0
akciğer grafisi (COVID-QU-Ex),10358,0,3,yan_kanal,0.010038400068879128,1,8192,855813,3,2.567214,20621,1.3517694000620395,1378741.0
akciğer grafisi (COVID-QU-Ex),10414,0,0,yan_kanal,0.011736899963580072,1,8192,856205,2,1.711476,14046,1.3582077000755817,1377295.0
akciğer grafisi (COVID-QU-Ex),10449,0,0,yan_kanal,0.010153900017030537,1,8192,855993,2,1.711476,11484,1.335018099984154,1380769.0
akciğer grafisi (COVID-QU-Ex),10529,0,1,yan_kanal,0.010619100066833198,1,8192,855452,3,2.567214,17600,1.3286331000272185,1379437.0
akciğer grafisi (COVID-QU-Ex),10592,0,0,yan_kanal,0.010052199941128492,1,8192,855219,2,1.711476,15365,1.4728797000134364,1378626.0
akciğer grafisi (COVID-QU-Ex),10610,0,4,yan_kanal,0.010236599948257208,1,8192,855107,3,2.567214,20131,1.3292135000228882,1379377.0
akciğer grafisi (COVID-QU-Ex),10614,0,3,yan_kanal,0.01012240001000464,1,8192,856020,3,2.567214,22252,1.3321530999382958,1379807.0
akciğer grafisi (COVID-QU-Ex),10822,0,0,yan_kanal,0.010024799965322018,1,8192,855459,2,1.711476,16336,1.329746799892746,1380896.0
akciğer grafisi (COVID-QU-Ex),10992,0,2,yan_kanal,0.01026129990350455,1,8192,856231,2,1.711476,16034,1.3315737000666559,1380758.0
akciğer grafisi (COVID-QU-Ex),11043,0,3,yan_kanal,0.010067199938930571,1,8192,855299,3,2.567214,17447,1.332708299974911,1379359.0
akciğer grafisi (COVID-QU-Ex),11146,0,3,yan_kanal,0.010057999985292554,1,8192,856063,2,1.711476,15557,1.3298016999615356,1378735.0
akciğer grafisi (COVID-QU-Ex),11260,0,0,yan_kanal,0.010247000027447939,1,8192,855443,2,1.711476,13935,1.3327734000049531,1379972.0
akciğer grafisi (COVID-QU-Ex),11262,0,3,yan_kanal,0.010032799909822643,1,8192,855846,2,1.711476,15939,1.3323206999339163,1379505.0
akciğer grafisi (COVID-QU-Ex),11291,0,4,yan_kanal,0.010187499923631549,1,8192,856105,2,1.711476,14929,1.3348455000668764,1379068.0
akciğer grafisi (COVID-QU-Ex),11444,0,3,yan_kanal,0.010869399993680418,1,8192,856130,2,1.711476,15248,1.335486700059846,1379477.0
akciğer grafisi (COVID-QU-Ex),11446,0,4,yan_kanal,0.010056899976916611,1,8192,855937,2,1.711476,10943,1.331597900018096,1379388.0
akciğer grafisi (COVID-QU-Ex),11450,0,1,yan_kanal,0.010228200000710785,1,8192,855994,2,1.711476,13125,1.3533326999749988,1377963.0
akciğer grafisi (COVID-QU-Ex),11483,0,0,yan_kanal,0.010655499994754791,1,8192,856118,2,1.711476,10027,1.3469366999343038,1378503.0
akciğer grafisi (COVID-QU-Ex),11597,0,3,yan_kanal,0.011062099947594106,1,8192,855290,2,1.711476,16342,1.3425014000386,1378285.0
akciğer grafisi (COVID-QU-Ex),11690,0,4,yan_kanal,0.01000819995533675,1,8192,855486,3,2.567214,19564,1.3760885000228882,1378178.0
akciğer grafisi (COVID-QU-Ex),11773,0,1,yan_kanal,0.010412200004793704,1,8192,855989,2,1.711476,11725,1.3420180000830442,1379530.0
akciğer grafisi (COVID-QU-Ex),11781,0,4,yan_kanal,0.01024239999242127,1,8192,854720,2,1.711476,14662,1.3406150999944657,1379270.0
akciğer grafisi (COVID-QU-Ex),11802,0,0,yan_kanal,0.010789899970404804,1,8192,855359,2,1.711476,9353,1.3365914999740198,1379770.0
akciğer grafisi (COVID-QU-Ex),11862,0,3,yan_kanal,0.010475400020368397,1,8192,855302,2,1.711476,12062,1.3676163000054657,1378254.0
akciğer grafisi (COVID-QU-Ex),11888,0,4,yan_kanal,0.010341100045479834,1,8192,855941,3,2.567214,17383,1.3304565000580624,1379329.0
akciğer grafisi (COVID-QU-Ex),11923,0,1,yan_kanal,0.010531800100579858,1,8192,855766,2,1.711476,15857,1.3493887999793515,1378368.0
akciğer grafisi (COVID-QU-Ex),12046,0,0,yan_kanal,0.010557200061157346,1,8192,855940,2,1.711476,15962,1.3341333999997005,1379186.0
akciğer grafisi (COVID-QU-Ex),12167,0,4,yan_kanal,0.010995599906891584,1,8192,855989,2,1.711476,10963,1.4084178999764845,1377825.0
akciğer grafisi (COVID-QU-Ex),12313,0,0,yan_kanal,0.010199100011959672,1,8192,855077,2,1.711476,9129,1.3358618000056595,1377686.0
akciğer grafisi (COVID-QU-Ex),12424,0,1,yan_kanal,0.010295300045982003,1,8192,855650,2,1.711476,15075,1.3323197000427172,1378054.0
akciğer grafisi (COVID-QU-Ex),12463,0,0,yan_kanal,0.01010299997869879,1,8192,855186,3,2.567214,19780,1.331278800033033,1380561.0
akciğer grafisi (COVID-QU-Ex),12481,0,1,yan_kanal,0.010330200078897178,1,8192,855301,1,0.855738,7592,1.329135000007227,1379253.0
akciğer grafisi (COVID-QU-Ex),12599,0,4,yan_kanal,0.010176900075748563,1,8192,855191,2,1.711476,12896,1.334114299970679,1379164.0
akciğer grafisi (COVID-QU-Ex),12622,0,3,yan_kanal,0.010262900032103062,1,8192,855310,3,2.567214,16543,1.3328490999992937,1380509.0
akciğer grafisi (COVID-QU-Ex),12631,0,0,yan_kanal,0.01046889997087419,1,8192,855266,2,1.711476,14413,1.3432255999650806,1379162.0
akciğer grafisi (COVID-QU-Ex),12656,0,1,yan_kanal,0.010139100020751357,1,8192,855951,2,1.711476,12156,1.3433656000997871,1378336.0
akciğer grafisi (COVID-QU-Ex),12701,0,0,yan_kanal,0.010153600014746189,1,8192,856085,3,2.567214,21419,1.337119499919936,1379378.0
akciğer grafisi (COVID-QU-Ex),12751,0,1,yan_kanal,0.00991929997690022,1,8192,856164,2,1.711476,11142,1.3374699000269175,1378043.0
akciğer grafisi (COVID-QU-Ex),13003,0,2,yan_kanal,0.010370300034992397,1,8192,855575,2,1.711476,15399,1.341896399972029,1378062.0
akciğer grafisi (COVID-QU-Ex),13256,0,1,yan_kanal,0.010088899987749755,1,8192,855286,3,2.567214,18549,1.3348458999535069,1380403.0
akciğer grafisi (COVID-QU-Ex),13361,0,0,yan_kanal,0.01030460000038147,1,8192,855452,1,0.855738,5699,1.3322799999732524,1378608.0
akciğer grafisi (COVID-QU-Ex),13523,0,2,yan_kanal,0.01016990002244711,1,8192,855128,2,1.711476,10621,1.331372300046496,1379349.0
akciğer grafisi (COVID-QU-Ex),13545,0,1,yan_kanal,0.01009120000526309,1,8192,855798,3,2.567214,17256,1.3312518999446183,1379614.0
akciğer grafisi (COVID-QU-Ex),13586,0,3,yan_kanal,0.009931299951858819,1,8192,855552,2,1.711476,15889,1.3405706000048667,1378179.0
akciğer grafisi (COVID-QU-Ex),13717,0,1,yan_kanal,0.010012299986556172,1,8192,855180,2,1.711476,13149,1.329023199970834,1379229.0
akciğer grafisi (COVID-QU-Ex),13756,0,4,yan_kanal,0.01001570001244545,1,8192,855337,2,1.711476,16229,1.3724059000378475,1380665.0
akciğer grafisi (COVID-QU-Ex),13759,0,2,yan_kanal,0.0100780000211671,1,8192,856201,2,1.711476,15975,1.3535195000004023,1380210.0
akciğer grafisi (COVID-QU-Ex),13777,0,1,yan_kanal,0.01984029996674508,1,8192,855373,3,2.567214,19003,1.3495006999000907,1380483.0
akciğer grafisi (COVID-QU-Ex),14002,0,4,yan_kanal,0.010388300055637956,1,8192,855926,2,1.711476,9794,1.3423463000217453,1380928.0
akciğer grafisi (COVID-QU-Ex),14010,0,0,yan_kanal,0.010029700002633035,1,8192,854798,3,2.567214,17599,1.3272398000117391,1379164.0
akciğer grafisi (COVID-QU-Ex),14193,0,4,yan_kanal,0.01016519998665899,1,8192,854961,3,2.567214,17943,1.3325878999894485,1379702.0
akciğer grafisi (COVID-QU-Ex),14255,0,0,yan_kanal,0.009999000001698732,1,8192,854610,3,2.567214,16431,1.336963800014928,1379102.0
akciğer grafisi (COVID-QU-Ex),14282,0,0,yan_kanal,0.01024680002592504,1,8192,855309,2,1.711476,14227,1.3352737999521196,1379453.0
akciğer grafisi (COVID-QU-Ex),14337,0,4,yan_kanal,0.010277500026859343,1,8192,855712,2,1.711476,13824,1.3335076000075787,1379035.0
akciğer grafisi (COVID-QU-Ex),14343,0,1,yan_kanal,0.010173599934205413,1,8192,855925,2,1.711476,12443,1.3407786999596283,1380170.0
akciğer grafisi (COVID-QU-Ex),14690,1,4,yan_kanal,0.01020540005993098,1,8192,855144,2,1.711476,14770,1.3320339999627322,1379589.0
akciğer grafisi (COVID-QU-Ex),14784,1,3,yan_kanal,0.010201100027188659,1,8192,855913,2,1.711476,12833,1.3578301999950781,1379525.0
akciğer grafisi (COVID-QU-Ex),14795,1,3,yan_kanal,0.01054889999795705,1,8192,855964,2,1.711476,15419,1.3386424999916926,1378600.0
akciğer grafisi (COVID-QU-Ex),14812,1,1,yan_kanal,0.010314399958588183,1,8192,855312,3,2.567214,16941,1.3357397000072524,1378496.0
akciğer grafisi (COVID-QU-Ex),14819,1,4,yan_kanal,0.010273200110532343,1,8192,855292,3,2.567214,20373,1.357530300039798,1379667.0
akciğer grafisi (COVID-QU-Ex),14852,1,2,yan_kanal,0.010076100006699562,1,8192,856110,2,1.711476,11356,1.33979520003777,1376648.0
akciğer grafisi (COVID-QU-Ex),14880,1,4,yan_kanal,0.010250199935398996,1,8192,855971,2,1.711476,14414,1.396368999965489,1378774.0
akciğer grafisi (COVID-QU-Ex),14913,1,1,yan_kanal,0.010493500041775405,1,8192,855876,2,1.711476,13823,1.3364102999912575,1379393.0
akciğer grafisi (COVID-QU-Ex),14923,1,2,yan_kanal,0.010035400046035647,1,8192,855716,2,1.711476,13834,1.3320452999323606,1380318.0
akciğer grafisi (COVID-QU-Ex),15087,1,2,yan_kanal,0.010218400042504072,1,8192,855863,3,2.567214,16835,1.3327806000597775,1380420.0
akciğer grafisi (COVID-QU-Ex),15175,1,0,yan_kanal,0.010022200061939657,1,8192,856109,2,1.711476,16097,1.3291477999882773,1380553.0
akciğer grafisi (COVID-QU-Ex),15179,1,3,yan_kanal,0.010164699982851744,1,8192,854613,2,1.711476,11327,1.3371044000377879,1378087.0
akciğer grafisi (COVID-QU-Ex),15197,1,0,yan_kanal,0.01040390005800873,1,8192,856116,3,2.567214,20907,1.3931298999814317,1379218.0
akciğer grafisi (COVID-QU-Ex),15220,1,4,yan_kanal,0.0099962999811396,1,8192,856255,3,2.567214,17502,1.3476105000590906,1380138.0
akciğer grafisi (COVID-QU-Ex),15236,1,2,yan_kanal,0.01030159997753799,1,8192,855894,3,2.567214,16908,1.351198700023815,1378671.0
akciğer grafisi (COVID-QU-Ex),15255,1,3,yan_kanal,0.01013559999410063,1,8192,855240,2,1.711476,15933,1.3445606000022963,1377510.0
akciğer grafisi (COVID-QU-Ex),15371,1,3,yan_kanal,0.010320500005036592,1,8192,856146,2,1.711476,13510,1.3343877999577671,1378824.0
akciğer grafisi (COVID-QU-Ex),15373,1,0,yan_kanal,0.01074299996253103,1,8192,855852,2,1.711476,8527,1.3536060000769794,1379281.0
akciğer grafisi (COVID-QU-Ex),15434,1,1,yan_kanal,0.01009999995585531,1,8192,855567,2,1.711476,14774,1.3270790999522433,1379145.0
akciğer grafisi (COVID-QU-Ex),15489,1,3,yan_kanal,0.013448799960315228,1,8192,855570,2,1.711476,13385,1.4455311000347137,1379343.0
akciğer grafisi (COVID-QU-Ex),15565,1,0,yan_kanal,0.010253499960526824,1,8192,855437,3,2.567214,16626,1.3417301001027226,1379161.0
akciğer grafisi (COVID-QU-Ex),16073,1,1,yan_kanal,0.010047400020994246,1,8192,855076,2,1.711476,14499,1.3384600999997929,1379465.0
akciğer grafisi (COVID-QU-Ex),16177,1,3,yan_kanal,0.010373699944466352,1,8192,855617,2,1.711476,12460,1.337513400008902,1379750.0
akciğer grafisi (COVID-QU-Ex),16198,1,1,yan_kanal,0.01015810004901141,1,8192,855854,3,2.567214,18473,1.3435230000177398,1376347.0
akciğer grafisi (COVID-QU-Ex),16304,1,1,yan_kanal,0.010127000045031309,1,8192,856029,2,1.711476,10751,1.3433099000249058,1379264.0
akciğer grafisi (COVID-QU-Ex),16409,1,4,yan_kanal,0.01014589995611459,1,8192,855277,1,0.855738,6078,1.3376217000186443,1378918.0
akciğer grafisi (COVID-QU-Ex),16464,1,1,yan_kanal,0.010221199947409332,1,8192,855265,2,1.711476,14772,1.3329701999900863,1380149.0
akciğer grafisi (COVID-QU-Ex),16517,1,0,yan_kanal,0.010502399993129075,1,8192,855976,2,1.711476,13981,1.3570592999458313,1378916.0
akciğer grafisi (COVID-QU-Ex),16545,1,2,yan_kanal,0.010317800100892782,1,8192,856166,2,1.711476,13502,1.3322105999104679,1379407.0
akciğer grafisi (COVID-QU-Ex),16907,1,0,yan_kanal,0.010307200020179152,1,8192,855811,3,2.567214,20937,1.3304035000037402,1378609.0
akciğer grafisi (COVID-QU-Ex),16983,1,1,yan_kanal,0.010453999973833561,1,8192,856156,2,1.711476,13659,1.3547555000986904,1377170.0
akciğer grafisi (COVID-QU-Ex),17053,1,4,yan_kanal,0.010130199952982366,1,8192,855915,2,1.711476,13836,1.3481535000028089,1379417.0
akciğer grafisi (COVID-QU-Ex),17063,1,3,yan_kanal,0.010206799954175949,1,8192,855362,2,1.711476,12648,1.3361503999913111,1380795.0
akciğer grafisi (COVID-QU-Ex),17082,1,4,yan_kanal,0.010288399993441999,1,8192,855794,2,1.711476,14320,1.3420156000647694,1378433.0
akciğer grafisi (COVID-QU-Ex),17234,1,4,yan_kanal,0.010083999950438738,1,8192,855250,2,1.711476,8710,1.3297893000999466,1379054.0
akciğer grafisi (COVID-QU-Ex),17422,1,3,yan_kanal,0.010355800040997565,1,8192,855948,2,1.711476,14910,1.3703076000092551,1379518.0
akciğer grafisi (COVID-QU-Ex),17447,1,1,yan_kanal,0.010040599969215691,1,8192,855232,2,1.711476,13880,1.3547026000451297,1379289.0
akciğer grafisi (COVID-QU-Ex),17510,1,4,yan_kanal,0.010141799924895167,1,8192,856099,3,2.567214,17527,1.3524076000321656,1378234.0
akciğer grafisi (COVID-QU-Ex),17535,1,3,yan_kanal,0.010219300049357116,1,8192,855140,2,1.711476,16210,1.357674099970609,1376338.0
akciğer grafisi (COVID-QU-Ex),17658,1,4,yan_kanal,0.010331899975426495,1,8192,856180,2,1.711476,13709,1.3338118999963626,1378841.0
akciğer grafisi (COVID-QU-Ex),17702,1,3,yan_kanal,0.010386300040408969,1,8192,855431,2,1.711476,16078,1.3392787999473512,1380447.0
akciğer grafisi (COVID-QU-Ex),17811,1,0,yan_kanal,0.010250600054860115,1,8192,855112,2,1.711476,13422,1.3379299999214709,1378743.0
akciğer grafisi (COVID-QU-Ex),17977,1,1,yan_kanal,0.010293100029230118,1,8192,855518,3,2.567214,17358,1.3469689000630751,1377966.0
akciğer grafisi (COVID-QU-Ex),18137,1,3,yan_kanal,0.010170699912123382,1,8192,855371,2,1.711476,12945,1.3356162999989465,1380176.0
akciğer grafisi (COVID-QU-Ex),18249,1,3,yan_kanal,0.010295400046743453,1,8192,855139,2,1.711476,10455,1.350240199943073,1379868.0
akciğer grafisi (COVID-QU-Ex),18286,1,0,yan_kanal,0.010116099962033331,1,8192,855237,2,1.711476,15356,1.3332374000456184,1380403.0
akciğer grafisi (COVID-QU-Ex),18429,1,2,yan_kanal,0.010202799923717976,1,8192,855888,3,2.567214,19199,1.3407379999989644,1379179.0
akciğer grafisi (COVID-QU-Ex),18463,1,0,yan_kanal,0.010277800029143691,1,8192,855875,2,1.711476,14269,1.3424489999888465,1377266.0
akciğer grafisi (COVID-QU-Ex),18532,1,1,yan_kanal,0.010696599958464503,1,8192,855995,2,1.711476,16198,1.3326726999366656,1378858.0
akciğer grafisi (COVID-QU-Ex),18696,1,1,yan_kanal,0.010330499964766204,1,8192,856172,3,2.567214,16989,1.3410561999771744,1379195.0
akciğer grafisi (COVID-QU-Ex),18742,1,1,yan_kanal,0.010728699970059097,1,8192,856004,2,1.711476,14295,1.399852400063537,1379213.0
akciğer grafisi (COVID-QU-Ex),18872,1,0,yan_kanal,0.010046300012618303,1,8192,855811,3,2.567214,18208,1.330576700042002,1379394.0
akciğer grafisi (COVID-QU-Ex),18920,1,0,yan_kanal,0.010138800018467009,1,8192,855906,1,0.855738,7430,1.3307985999854282,1378570.0
akciğer grafisi (COVID-QU-Ex),18942,1,0,yan_kanal,0.010013199993409216,1,8192,856152,1,0.855738,8067,1.347138199955225,1378917.0
akciğer grafisi (COVID-QU-Ex),19098,1,0,yan_kanal,0.01005270006135106,1,8192,854582,2,1.711476,13362,1.330024200025946,1379330.0
akciğer grafisi (COVID-QU-Ex),19166,1,1,yan_kanal,0.010104899993166327,1,8192,855758,2,1.711476,14838,1.342573200003244,1377358.0
akciğer grafisi (COVID-QU-Ex),19206,1,3,yan_kanal,0.01371970004402101,1,8192,855184,1,0.855738,6906,1.4363812000956386,1379499.0
akciğer grafisi (COVID-QU-Ex),19264,1,0,yan_kanal,0.009957600035704672,1,8192,855308,2,1.711476,15059,1.3513894999632612,1378671.0
akciğer grafisi (COVID-QU-Ex),19318,1,2,yan_kanal,0.010098000057041645,1,8192,855153,2,1.711476,13544,1.326860100030899,1379572.0
akciğer grafisi (COVID-QU-Ex),19400,1,4,yan_kanal,0.010099799954332411,1,8192,855886,2,1.711476,14457,1.35883120005019,1380251.0
akciğer grafisi (COVID-QU-Ex),19460,1,4,yan_kanal,0.010125599917955697,1,8192,855989,3,2.567214,17405,1.3374793999828398,1377774.0
akciğer grafisi (COVID-QU-Ex),19658,1,1,yan_kanal,0.010783000034280121,1,8192,855229,3,2.567214,17345,1.3401945000514388,1377796.0
akciğer grafisi (COVID-QU-Ex),19737,1,2,yan_kanal,0.010018500033766031,1,8192,855501,2,1.711476,12148,1.3281040999572724,1378210.0
akciğer grafisi (COVID-QU-Ex),19761,1,2,yan_kanal,0.010429999907501042,1,8192,855213,2,1.711476,12876,1.3367693000473082,1378212.0
akciğer grafisi (COVID-QU-Ex),19772,1,4,yan_kanal,0.010069299954921007,1,8192,855271,2,1.711476,11319,1.333736200002022,1379312.0
akciğer grafisi (COVID-QU-Ex),19872,1,4,yan_kanal,0.010578999994322658,1,8192,856106,3,2.567214,20232,1.3314733000006527,1379452.0
akciğer grafisi (COVID-QU-Ex),19906,1,1,yan_kanal,0.010131999966688454,1,8192,856136,2,1.711476,8801,1.3321628000121564,1380834.0
akciğer grafisi (COVID-QU-Ex),19950,1,2,yan_kanal,0.01017699996009469,1,8192,855975,3,2.567214,19732,1.329099899972789,1377377.0
akciğer grafisi (COVID-QU-Ex),20035,1,0,yan_kanal,0.010233100038021803,1,8192,856187,2,1.711476,15190,1.3400111000519246,1377241.0
akciğer grafisi (COVID-QU-Ex),20050,1,2,yan_kanal,0.01065140007995069,1,8192,855264,2,1.711476,12249,1.3723104998935014,1378500.0
akciğer grafisi (COVID-QU-Ex),20113,1,4,yan_kanal,0.010287099983543158,1,8192,855331,2,1.711476,14892,1.3419257999630645,1379804.0
akciğer grafisi (COVID-QU-Ex),20198,1,3,yan_kanal,0.010205499944277108,1,8192,855653,2,1.711476,11304,1.3418651000829414,1376256.0
akciğer grafisi (COVID-QU-Ex),20231,1,2,yan_kanal,0.010167000000365078,1,8192,855328,2,1.711476,11354,1.329267599969171,1378096.0
akciğer grafisi (COVID-QU-Ex),20315,1,1,yan_kanal,0.01066470006480813,1,8192,856069,3,2.567214,17240,1.3459594999440014,1380965.0
akciğer grafisi (COVID-QU-Ex),20340,1,4,yan_kanal,0.01034589996561408,1,8192,855522,3,2.567214,16408,1.338180199963972,1377603.0
akciğer grafisi (COVID-QU-Ex),20426,1,0,yan_kanal,0.010121800005435944,1,8192,855320,2,1.711476,12891,1.3330528000369668,1380753.0
akciğer grafisi (COVID-QU-Ex),20428,1,3,yan_kanal,0.01043650007341057,1,8192,855261,2,1.711476,14870,1.3298510999884456,1378975.0
akciğer grafisi (COVID-QU-Ex),20435,1,1,yan_kanal,0.010054699960164726,1,8192,854601,3,2.567214,19447,1.3284452999942005,1379058.0
akciğer grafisi (COVID-QU-Ex),20543,1,0,yan_kanal,0.010352300014346838,1,8192,856118,2,1.711476,14380,1.3382232999429107,1379583.0
akciğer grafisi (COVID-QU-Ex),20638,1,3,yan_kanal,0.010250100051052868,1,8192,856193,2,1.711476,16160,1.333612999995239,1379035.0
akciğer grafisi (COVID-QU-Ex),20844,1,1,yan_kanal,0.010213900008238852,1,8192,856160,2,1.711476,13496,1.3326064000139013,1380010.0
akciğer grafisi (COVID-QU-Ex),21026,1,1,yan_kanal,0.010053899954073131,1,8192,855947,2,1.711476,13803,1.3411491001024842,1379539.0
akciğer grafisi (COVID-QU-Ex),21165,1,0,yan_kanal,0.010150699992664158,1,8192,855975,2,1.711476,15094,1.3547864999854937,1378123.0
akciğer grafisi (COVID-QU-Ex),21241,1,1,yan_kanal,0.010318799992091954,1,8192,856037,3,2.567214,19381,1.331105799996294,1379235.0
akciğer grafisi (COVID-QU-Ex),21341,1,2,yan_kanal,0.01034470007289201,1,8192,855522,3,2.567214,22907,1.3886405999073759,1380160.0
akciğer grafisi (COVID-QU-Ex),21399,1,0,yan_kanal,0.010493200039491057,1,8192,855253,2,1.711476,11829,1.3397955999244004,1377208.0
akciğer grafisi (COVID-QU-Ex),21469,1,1,yan_kanal,0.010086099966429174,1,8192,855466,2,1.711476,12104,1.3437628999818116,1380135.0
akciğer grafisi (COVID-QU-Ex),21526,1,2,yan_kanal,0.01031039992813021,1,8192,856158,4,3.422952,25526,1.3712484000716358,1377838.0
akciğer grafisi (COVID-QU-Ex),21598,1,0,yan_kanal,0.010158299934118986,1,8192,855853,3,2.567214,20713,1.3297211000462994,1379200.0
akciğer grafisi (COVID-QU-Ex),21604,1,1,yan_kanal,0.01036529999691993,1,8192,856193,2,1.711476,12560,1.3412754000164568,1380493.0
akciğer grafisi (COVID-QU-Ex),21643,1,2,yan_kanal,0.010065599926747382,1,8192,855446,3,2.567214,19457,1.3462132998974994,1379404.0
akciğer grafisi (COVID-QU-Ex),21669,2,0,yan_kanal,0.010097000049427152,1,8192,855800,3,2.567214,17114,1.3306016999995336,1379424.0
akciğer grafisi (COVID-QU-Ex),21694,2,1,yan_kanal,0.010413900017738342,1,8192,856043,2,1.711476,13640,1.333432300016284,1380569.0
akciğer grafisi (COVID-QU-Ex),21715,2,1,yan_kanal,0.010213400004431605,1,8192,855084,3,2.567214,19793,1.3331553000025451,1378889.0
akciğer grafisi (COVID-QU-Ex),21885,2,1,yan_kanal,0.009995599975809455,1,8192,855884,2,1.711476,11064,1.3629322999622673,1380516.0
akciğer grafisi (COVID-QU-Ex),21889,2,2,yan_kanal,0.010102299973368645,1,8192,855371,3,2.567214,17084,1.338920500013046,1380552.0
akciğer grafisi (COVID-QU-Ex),21903,2,0,yan_kanal,0.010047200019471347,1,8192,855304,2,1.711476,14824,1.4341365000000224,1379420.0
